id дома,Наименование адреса,УДАЛИТЬ!,Тип (дом/бизнес-центр),Наименование сегмента,GUID
87046,"Раменский р-н, г. Раменское, ул. Рабочая, д.19",1,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",
87686,"Раменский р-н, г. Раменское, ул. Рабочая, д.22",1,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",
85939,"Раменский р-н, г. Раменское, ул. Рабочая, д.5",1,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",
85646,"Раменский р-н, г. Раменское, ул. Рабочая, д.9",1,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",
85561,"Раменский р-н, г. Раменское, ул. Свободы, д.11",1,МКД,"Раменский г.о., г. Раменское, ул. Свободы",
88414,"Раменский р-н, г. Раменское, ул. Свободы, д.11б",1,МКД,"Раменский г.о., г. Раменское, ул. Свободы",
80069,"Раменский р-н, г. Раменское, ул. Свободы, д.6а",1,МКД,"Раменский г.о., г. Раменское, ул. Свободы",
88516,"Раменский р-н, г. Раменское, ул. Семейная, д.3",1,МКД,"Раменский г.о., г. Раменское, ул. Семейная",
88416,"Раменский р-н, г. Раменское, ул. Серова, д.1 к.4",1,МКД,"г. Жуковский, ул. Серова",
86787,"Раменский р-н, г. Раменское, ул. Серова, д.11",1,МКД,"г. Жуковский, ул. Серова",
89748,"Раменский р-н, г. Раменское, ул. Серова, д.13а/6",1,МКД,"г. Жуковский, ул. Серова",
78533,"Раменский р-н, г. Раменское, ул. Серова, д.14",1,МКД,"г. Жуковский, ул. Серова",
88016,"Раменский р-н, г. Раменское, ул. Серова, д.25",1,МКД,"г. Жуковский, ул. Серова",
88102,"Раменский р-н, г. Раменское, ул. Серова, д.37",1,МКД,"г. Жуковский, ул. Серова",
87684,"Раменский р-н, г. Раменское, ул. Серова, д.39",1,МКД,"г. Жуковский, ул. Серова",
75191,"Раменский р-н, г. Раменское, ул. Серова, д.51",1,МКД,"г. Жуковский, ул. Серова",
86106,"Раменский р-н, г. Раменское, ул. Солнцева, д.8",1,МКД,"Раменский г.о., г. Раменское, ул. Солнцева",
82414,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.1",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
87970,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.11",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
82880,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.12",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
85126,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.18",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
86671,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.19",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
78620,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.2",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
77110,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.20",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
76857,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.21",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
78686,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.4",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
76310,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.5",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
82934,"Раменский р-н, г. Раменское, ул. Спец СМУ, д.9",1,МКД,"Раменский г.о., г. Раменское, ул. Спец СМУ",
87748,"Раменский р-н, г. Раменское, ул. Стальконструкции, д.10",1,МКД,"Раменский г.о., г. Раменское, ул. Стальконструкции",
87141,"Раменский р-н, г. Раменское, ул. Стальконструкции, д.18",1,МКД,"Раменский г.о., г. Раменское, ул. Стальконструкции",
87033,"Раменский р-н, г. Раменское, ул. Стальконструкции, д.4",1,МКД,"Раменский г.о., г. Раменское, ул. Стальконструкции",
87951,"Раменский р-н, г. Раменское, ул. Стальконструкции, д.8",1,МКД,"Раменский г.о., г. Раменское, ул. Стальконструкции",
87336,"Раменский р-н, г. Раменское, ул. Стахановская, д.38",1,МКД,"Раменский г.о., г. Раменское, ул. Стахановская",
77948,"Раменский р-н, г. Раменское, ул. Стахановская, двлд.38",1,МКД,"Раменский г.о., г. Раменское, ул. Стахановская",
84523,"Раменский р-н, г. Раменское, ул. Строительная, д.10",1,МКД,"г. Жуковский, ул. Строительная",
85611,"Раменский р-н, г. Раменское, ул. Строительная, д.15",1,МКД,"г. Жуковский, ул. Строительная",
